frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,phase
29,0.6536785960197449,0.3238460421562195,-0.1448624283075332,0.99302339553833,0.669417679309845,0.3085134625434875,-0.1251965910196304,0.9906031489372252,0.667922854423523,0.307245522737503,-0.125449925661087,0.990206778049469,0.666017472743988,0.3056612312793731,-0.1256964802742004,0.9921465516090392,0.667707622051239,0.3079184293746948,-0.1967810541391372,0.9920762777328492,0.6653680205345154,0.3064839243888855,-0.1969106197357177,0.9915677309036256,0.6625982522964478,0.3047932088375091,-0.1971150338649749,0.9940032958984376,0.6322996616363525,0.2950681746006012,-0.0221887622028589,0.9846702814102172,0.6247438788414001,0.2942037582397461,-0.3419479429721832,0.991333782672882,0.6249919533729553,0.3288203477859497,-0.0961644947528839,0.9919759035110474,0.6225045323371887,0.3281517624855041,-0.1895229369401931,0.9959853291511536,0.5107060074806213,0.3285951018333435,0.1942061930894851,0.9937820434570312,0.5174741744995117,0.3410975635051727,-0.4878897070884704,0.9998282194137572,0.4771293103694916,0.4223231673240661,0.2950747907161712,0.0312932059168815,0.4760571420192718,0.4622054696083069,-0.4665479063987732,0.9567371606826782,0.4913185238838196,0.5003776550292969,0.2601534426212311,0.0456725321710109,0.5070704221725464,0.5626948475837708,-0.2213358730077743,0.852481484413147,0.5020864009857178,0.5256519913673401,0.2784137427806854,0.0573808662593364,0.5109949707984924,0.5833806395530701,-0.2501140236854553,0.8249872326850891,0.5080946087837219,0.5272602438926697,0.2325932681560516,0.0593888126313686,0.518721342086792,0.5831362009048462,-0.2329660058021545,0.8220834732055664,0.5011114478111267,0.521607518196106,0.2372038513422012,0.0628724843263626,0.5157554745674133,0.5762485861778259,-0.2077633738517761,0.7839169502258301,0.3104622066020965,0.4900498390197754,0.2082688063383102,0.9904518127441406,0.2811197340488434,0.4996232390403747,-0.2080803960561752,0.9969881772994996,0.3834921419620514,0.630549967288971,0.359552800655365,0.604840099811554,0.3591651916503906,0.6670697331428528,-0.060735423117876,0.9864678978919984,0.353034645318985,0.7712127566337585,0.5993151068687439,0.7161210179328918,0.3142786026000976,0.8290593028068542,0.1125154495239257,0.987476408481598,0.3337610363960266,0.7820644378662109,0.6167303919792175,0.6588723659515381,0.2788697779178619,0.8518480062484741,0.1213174387812614,0.9629515409469604,0.4622687399387359,0.7979379296302795,0.5813754796981812,0.8077090382575989,0.4271672070026397,0.8556623458862305,0.0126371625810861,0.9806241393089294,Setup
30,0.6535394191741943,0.3238507807254791,-0.1449913829565048,0.9929431080818176,0.6692842841148376,0.3085215985774994,-0.1252780854701995,0.9904678463935852,0.6678169965744019,0.3072538375854492,-0.1255310624837875,0.9900836944580078,0.6659368872642517,0.3056686520576477,-0.1257780343294143,0.9920525550842284,0.667465329170227,0.3079200983047485,-0.1968540847301483,0.9919368028640748,0.6650738716125488,0.3064796328544616,-0.1969849020242691,0.9914212822914124,0.6622462272644043,0.3047813773155212,-0.1971882432699203,0.9938798546791076,0.632157564163208,0.2950921058654785,-0.0223152711987495,0.9844560623168944,0.6242681741714478,0.2942075431346893,-0.3425354361534118,0.9911279678344728,0.6249337792396545,0.3288681805133819,-0.0962490364909172,0.9918983578681946,0.6223448514938354,0.3281769752502441,-0.1896339058876037,0.99592524766922,0.5109419822692871,0.3290744125843048,0.1943674087524414,0.9938031435012816,0.5174650549888611,0.3412849903106689,-0.488555371761322,0.9998279213905334,0.4770919680595398,0.424014002084732,0.2968084216117859,0.0316212400794029,0.4758772253990173,0.4623119235038757,-0.4676964282989502,0.9570502638816832,0.4913111329078674,0.5014830827713013,0.2630030214786529,0.0467472560703754,0.5066683888435364,0.5627410411834717,-0.2275604307651519,0.8554062843322754,0.5026113390922546,0.5271067023277283,0.2819819152355194,0.0586078390479087,0.5106743574142456,0.5835625529289246,-0.257005512714386,0.8282358646392822,0.508034884929657,0.5280266404151917,0.235656276345253,0.0606498979032039,0.5184176564216614,0.5832840800285339,-0.240135982632637,0.8253195881843567,0.5015568137168884,0.5240194797515869,0.2399262934923172,0.0642546340823173,0.5154989361763,0.5763095617294312,-0.2142048329114914,0.7873801589012146,0.3097572028636932,0.4902734756469726,0.2085816860198974,0.9906298518180848,0.2811154127120971,0.5000251531600952,-0.2084084451198578,0.9970365762710572,0.383842259645462,0.6302839517593384,0.3657011687755584,0.6002641320228577,0.3590076565742492,0.6668678522109985,-0.0604866668581962,0.9863407611846924,0.352634847164154,0.7710904479026794,0.6154505610466003,0.713025689125061,0.3142869174480438,0.8291544914245605,0.1140681654214859,0.9874379634857178,0.3331441581249237,0.782299816608429,0.634227454662323,0.6558447480201721,0.2786951959133148,0.852267861366272,0.1230541095137596,0.9629496335983276,0.461638867855072,0.797870934009552,0.6009455919265747,0.805757462978363,0.4279097616672516,0.853814423084259,0.0150108970701694,0.9805867671966552,Setup
31,0.6533472537994385,0.3238788247108459,-0.1450512707233429,0.9927992224693298,0.6691206097602844,0.3085266053676605,-0.1253453642129898,0.9902403950691224,0.6676859259605408,0.3072598874568939,-0.1255979686975479,0.9898694753646852,0.6658327579498291,0.3056764006614685,-0.1258449107408523,0.991890013217926,0.6672035455703735,0.307923674583435,-0.1969740092754364,0.9917110800743104,0.6647849082946777,0.3064790368080139,-0.1971053481101989,0.9911749362945556,0.6619282960891724,0.3047736287117004,-0.1973084062337875,0.9936859011650084,0.6319736838340759,0.2951166927814483,-0.022327484562993,0.9841371178627014,0.6238672733306885,0.2942107617855072,-0.3431155681610107,0.9908224940299988,0.6247448325157166,0.3289378583431244,-0.0962744727730751,0.9917467832565308,0.6220893263816833,0.328225314617157,-0.1897404789924621,0.9958288073539734,0.5106865763664246,0.3292081952095032,0.1944904178380966,0.9937841892242432,0.5174677968025208,0.3412922322750091,-0.4894431531429291,0.9998277425765992,0.476734459400177,0.4251768589019775,0.2966422736644745,0.0316187888383865,0.4758566915988922,0.4623115956783294,-0.4693006873130798,0.9571605324745178,0.4907561838626861,0.5018404722213745,0.2623193860054016,0.0470788776874542,0.50642329454422,0.5630277395248413,-0.2303575277328491,0.857271134853363,0.5003073811531067,0.540760338306427,0.2815950214862823,0.0590289644896984,0.5105990767478943,0.5839344263076782,-0.2597306668758392,0.830308198928833,0.5067914128303528,0.531739354133606,0.2353259772062301,0.0610574781894683,0.5184081792831421,0.5836886167526245,-0.2419622838497162,0.8273534178733826,0.5004699230194092,0.5238667130470276,0.2392456829547882,0.0647424906492233,0.5154663324356079,0.5766595602035522,-0.2166901677846908,0.7894821763038635,0.307661235332489,0.49041348695755,0.2090894132852554,0.9907954335212708,0.2810228168964386,0.5003240704536438,-0.2089364826679229,0.997084379196167,0.3842796385288238,0.6300960779190063,0.3703201413154602,0.5958468317985535,0.3589964509010315,0.6665915250778198,-0.0591429695487022,0.9862203001976012,0.3523635268211365,0.7710487842559814,0.6267310976982117,0.7102212309837341,0.3142910599708557,0.82923424243927,0.1208219826221466,0.9874094128608704,0.3326708674430847,0.7823421359062195,0.6463258862495422,0.6528232097625732,0.2784091234207153,0.8525789380073547,0.1306751668453216,0.9629276394844056,0.4615018963813782,0.7977951765060425,0.6138643622398376,0.803783655166626,0.4284431934356689,0.852622389793396,0.0231590885668993,0.980540692806244,Takeaway
32,0.6533221006393433,0.3238831758499145,-0.1452496349811554,0.9925899505615234,0.6690906286239624,0.3085300326347351,-0.1255390346050262,0.989881694316864,0.6676633358001709,0.3072654604911804,-0.1257905066013336,0.9894909262657166,0.6658145189285278,0.3056830763816833,-0.1260360777378082,0.991607129573822,0.6671274304389954,0.307894766330719,-0.19794961810112,0.9914408922195436,0.664689302444458,0.3064219951629638,-0.1980784684419632,0.9908902049064636,0.6618130207061768,0.3046852946281433,-0.1982864588499069,0.9934818744659424,0.63178950548172,0.2951212227344513,-0.0223398227244615,0.98362934589386,0.6236163377761841,0.2941831648349762,-0.3476541936397552,0.9905080199241638,0.6247005462646484,0.3289609551429748,-0.0963069200515747,0.9915652871131896,0.6219624280929565,0.3282274603843689,-0.1905824691057205,0.9957298636436462,0.5106949210166931,0.3295861184597015,0.1960314214229583,0.9936992526054382,0.5172449946403503,0.3412637412548065,-0.4965377449989319,0.9998276829719543,0.4767292141914367,0.4257827699184418,0.3036103248596191,0.0317102894186973,0.4758146107196808,0.4623283445835113,-0.4828637540340423,0.9576364159584044,0.4903092682361603,0.5025717616081238,0.2722193896770477,0.0471077673137187,0.5055444836616516,0.5640970468521118,-0.2544567584991455,0.8599771857261658,0.4979016482830047,0.5376095771789551,0.2927204668521881,0.0590384863317012,0.5098072290420532,0.5849484801292419,-0.2868900299072265,0.8331035375595093,0.5066983699798584,0.5318228006362915,0.2465552389621734,0.0610361024737358,0.5181707739830017,0.5844951868057251,-0.2678267657756805,0.8300676941871643,0.4997845590114593,0.5243464112281799,0.2493057698011398,0.0647876784205436,0.5151475667953491,0.5777026414871216,-0.2404684126377105,0.7921731472015381,0.3069848418235779,0.4907833039760589,0.2106648087501526,0.9908870458602904,0.2809538245201111,0.5006762742996216,-0.210530936717987,0.9970983266830444,0.3858592510223388,0.6298414468765259,0.3701599836349487,0.5909360647201538,0.3590019345283508,0.6663662195205688,-0.0570559352636337,0.9859647750854492,0.3522922396659851,0.7707961797714233,0.6260130405426025,0.706156849861145,0.3142909407615661,0.8292856216430664,0.1353842616081237,0.9873008728027344,0.3321909308433532,0.7823535799980164,0.6455285549163818,0.649547278881073,0.2779663801193237,0.852821946144104,0.1466645896434784,0.9628276824951172,0.4613575935363769,0.7976213097572327,0.6123476028442383,0.8010812997817993,0.4290071725845337,0.8518530130386353,0.0391500853002071,0.9803795218467712,Takeaway
33,0.6533898115158081,0.3237967789173126,-0.148012101650238,0.992434859275818,0.6691177487373352,0.3084119260311126,-0.1282367557287216,0.9895994663238524,0.6676890850067139,0.3071622848510742,-0.1284860968589782,0.9892060160636902,0.6658369898796082,0.3055954873561859,-0.1287277489900589,0.9913962483406068,0.6671299934387207,0.3076888620853424,-0.2018234729766845,0.991210162639618,0.6646829843521118,0.3061638176441192,-0.2019467502832412,0.990647554397583,0.6618038415908813,0.3043771386146545,-0.2021579891443252,0.9932895302772522,0.6316670179367065,0.2950547635555267,-0.0242311190813779,0.9832673668861388,0.6234210729598999,0.2939695119857788,-0.3540876507759094,0.9902136325836182,0.624701201915741,0.3289501667022705,-0.0984884798526763,0.9914611577987672,0.6219291090965271,0.328169971704483,-0.1942629069089889,0.9956610202789308,0.5109941959381104,0.3300012350082397,0.1960183829069137,0.9936952590942384,0.5170381665229797,0.3411484360694885,-0.503363311290741,0.9998264908790588,0.4768783450126648,0.4269282221794128,0.3044472932815552,0.0321373715996742,0.4756167829036712,0.4624122083187103,-0.4909695386886596,0.9578328728675842,0.488798439502716,0.5091702342033386,0.2759930491447449,0.047731053084135,0.5036451816558838,0.5650100111961365,-0.2656457424163818,0.8622404336929321,0.4980007112026214,0.538408100605011,0.2970993816852569,0.0596770979464054,0.5084429979324341,0.5858266949653625,-0.2992359399795532,0.8354868292808533,0.5057780146598816,0.536668062210083,0.2501231729984283,0.061661098152399,0.5171383619308472,0.5852059721946716,-0.280454933643341,0.8323525786399841,0.4979148507118225,0.5306926965713501,0.2529006898403168,0.0655056610703468,0.5138415694236755,0.5785894989967346,-0.2519534826278686,0.7944363951683044,0.3068865239620209,0.4910127520561218,0.2119015157222747,0.9910181164741516,0.2807957828044891,0.5007867217063904,-0.2117824107408523,0.9971106648445128,0.3865893185138702,0.6298137903213501,0.3696917295455932,0.5862494707107544,0.3590423464775085,0.6659985184669495,-0.05697862803936,0.9856671094894408,0.3523027300834656,0.7707675695419312,0.6250581741333008,0.7022541165351868,0.3142914474010467,0.8293024897575378,0.1375486403703689,0.9871578216552734,0.3317969739437103,0.7824667692184448,0.644677460193634,0.646493673324585,0.2776471674442291,0.853010356426239,0.1489029079675674,0.9625834226608276,0.4613644778728485,0.7975648641586304,0.6109280586242676,0.7984597682952881,0.429252415895462,0.8517143130302429,0.041114542633295,0.9801732301712036,Takeaway
34,0.653656542301178,0.3237162232398987,-0.1560945063829422,0.9922497868537904,0.6692395210266113,0.3083010017871856,-0.1361241489648819,0.9892621636390686,0.6677955389022827,0.307048350572586,-0.1363676786422729,0.9888741374015808,0.6659260392189026,0.3054791986942291,-0.1366046369075775,0.9911456108093262,0.6672378778457642,0.3075360357761383,-0.2109371423721313,0.9909359812736512,0.6647706627845764,0.3059732317924499,-0.2110587209463119,0.9903602600097656,0.6618713140487671,0.3041492700576782,-0.2112747132778167,0.993054211139679,0.631618857383728,0.2949091494083404,-0.0304862242192029,0.98282790184021,0.6234108209609985,0.2937472760677337,-0.365069031715393,0.9898654818534852,0.6247987747192383,0.328916847705841,-0.105602316558361,0.9913130402565002,0.6219460368156433,0.328103095293045,-0.2030846327543258,0.9955665469169616,0.5113815069198608,0.3302560746669769,0.1936384886503219,0.9936903715133668,0.5166397094726562,0.3407211303710937,-0.5134640336036682,0.99982488155365,0.4771935045719147,0.4277912676334381,0.3037128746509552,0.0327719114720821,0.4756104648113251,0.4624163508415222,-0.5030024647712708,0.9578514099121094,0.4896948933601379,0.5159037709236145,0.2748814225196838,0.0486950017511844,0.5032732486724854,0.5656244158744812,-0.2783508598804474,0.8641012907028198,0.4985611736774444,0.5400172472000122,0.2965835928916931,0.0606358796358108,0.5079575181007385,0.586570680141449,-0.3126139044761657,0.8373931050300598,0.5055444836616516,0.5402936935424805,0.2489380985498428,0.0626293569803237,0.5166949033737183,0.5859496593475342,-0.2932596802711487,0.8341332674026489,0.4980913698673248,0.536809504032135,0.2516083717346191,0.0665932223200798,0.5134366154670715,0.5794019103050232,-0.2645143866539001,0.7960721850395203,0.3068722188472748,0.4912015795707702,0.2131383419036865,0.991164207458496,0.2806495726108551,0.5007895827293396,-0.213039144873619,0.9971300959587096,0.386592149734497,0.6298757791519165,0.3693930208683014,0.5829734802246094,0.359031468629837,0.6657376289367676,-0.0549211762845516,0.9854463934898376,0.3523105978965759,0.770538330078125,0.6233752965927124,0.6996370553970337,0.3142727017402649,0.8293210864067078,0.1471130102872848,0.9871047735214232,0.3317480087280273,0.7824710607528687,0.6427431702613831,0.6443071961402893,0.2773458063602447,0.8531811833381653,0.1588453650474548,0.9624606370925904,0.4619196951389313,0.797458291053772,0.6089032292366028,0.7967752814292908,0.4292331635951996,0.8508948087692261,0.049111783504486,0.9800704717636108,Takeaway
35,0.6541726589202881,0.3235085010528564,-0.166960597038269,0.9923189282417296,0.6694361567497253,0.308122307062149,-0.1468327045440673,0.9892988204956056,0.6679783463478088,0.3068761229515075,-0.1470737308263778,0.9889271855354308,0.6660863757133484,0.3053176403045654,-0.1473102569580078,0.9911972880363464,0.6673559546470642,0.3073097169399261,-0.2223690301179886,0.990966022014618,0.6648349165916443,0.3057097196578979,-0.2224910706281662,0.9903949499130248,0.6618891954421997,0.3038454353809356,-0.2227012068033218,0.9930509924888612,0.6315878033638,0.294764757156372,-0.0389370955526828,0.9829843044281006,0.6232886910438538,0.293412446975708,-0.3762435913085937,0.9898599982261658,0.6250789761543274,0.3288323283195495,-0.1154606416821479,0.9914408326148988,0.6220258474349976,0.3279767036437988,-0.2139185965061187,0.9956123232841492,0.5133488178253174,0.3312875926494598,0.1885278075933456,0.993841290473938,0.5145969390869141,0.3402133285999298,-0.5225861668586731,0.9998235702514648,0.4800871610641479,0.428040087223053,0.3032243549823761,0.0347470715641975,0.4752107262611389,0.4624392390251159,-0.5117778182029724,0.9581778645515442,0.4927074909210205,0.5190467238426208,0.2736658751964569,0.0517400689423084,0.5028696060180664,0.5657354593276978,-0.2912462949752807,0.8669717907905579,0.5007816553115845,0.541911244392395,0.2947718799114227,0.0636941567063331,0.5075191855430603,0.5869565010070801,-0.3270550072193146,0.8404114842414856,0.5057421922683716,0.5431424975395203,0.2470477670431137,0.0657805874943733,0.5161394476890564,0.5863524675369263,-0.3094128966331482,0.8370605707168579,0.4993760287761688,0.5398597717285156,0.2502847015857696,0.0698977559804916,0.512914776802063,0.5797891616821289,-0.2780691981315613,0.79900723695755,0.3076905310153961,0.4917951226234436,0.2141031473875045,0.9913598299026488,0.279782772064209,0.5007588863372803,-0.2140097916126251,0.9971567988395692,0.3866488039493561,0.6300832629203796,0.3682148456573486,0.5814172625541687,0.3590268492698669,0.6653956174850464,-0.05624445900321,0.985308051109314,0.3523624837398529,0.770452618598938,0.617565929889679,0.6981438398361206,0.3142009377479553,0.8293401598930359,0.1451487392187118,0.9870832562446594,0.3305528461933136,0.7825566530227661,0.6362833976745605,0.6436440348625183,0.2769948840141296,0.8533611297607422,0.1564513146877288,0.9623619914054872,0.4630883932113647,0.7974789142608643,0.6007346510887146,0.7959250211715698,0.4278366565704345,0.8508512377738953,0.0489165522158145,0.9800158143043518,Takeaway
36,0.6544768214225769,0.3231763243675232,-0.1704199612140655,0.9924669861793518,0.6694930195808411,0.3078797161579132,-0.1504362672567367,0.9894521236419678,0.668026864528656,0.3066447973251343,-0.1506745815277099,0.98909193277359,0.666123628616333,0.3051081001758575,-0.1509092897176742,0.9913384318351746,0.6673804521560669,0.3070382475852966,-0.2258756905794143,0.9910969734191896,0.6648393869400024,0.3054201006889343,-0.2259981334209442,0.9905323386192322,0.6618857979774475,0.3035410046577453,-0.2262045741081237,0.9931313395500184,0.6314752101898193,0.2946202456951141,-0.0422189682722091,0.9833120107650756,0.6230815649032593,0.2931293547153473,-0.3789966702461242,0.9899675846099854,0.6252144575119019,0.3286625146865845,-0.1187760382890701,0.991648018360138,0.6220501661300659,0.3277646899223327,-0.2171202301979065,0.9957000017166138,0.514894425868988,0.3320969939231872,0.1865371018648147,0.9940263628959656,0.514067530632019,0.3401759564876556,-0.5250265598297119,0.9998235702514648,0.4817422330379486,0.428326278924942,0.3029513955116272,0.0371566154062747,0.4749376177787781,0.4625960290431976,-0.5130394697189331,0.9586516618728638,0.4958307147026062,0.5177336931228638,0.2740073204040527,0.0555706992745399,0.5026454925537109,0.5657708644866943,-0.2923668920993805,0.8701376914978027,0.5017077922821045,0.5419301986694336,0.2947149574756622,0.0675167813897132,0.5072096586227417,0.5873655676841736,-0.3283324837684631,0.8437280654907227,0.5057704448699951,0.5434573888778687,0.2464373409748077,0.0697099566459655,0.5157669186592102,0.5868313312530518,-0.3112868070602417,0.840292751789093,0.5001025795936584,0.5401748418807983,0.2505203783512115,0.0739467740058898,0.5125971436500549,0.5801970958709717,-0.2793412804603576,0.8023486733436584,0.3079231381416321,0.4921919405460357,0.2147170454263687,0.9915784597396852,0.2792253792285919,0.500759482383728,-0.2146277278661728,0.9971925616264344,0.3867096900939941,0.630469560623169,0.3668902814388275,0.5806178450584412,0.3590308427810669,0.6651089787483215,-0.0569545812904834,0.9851950407028198,0.3524189889431,0.7703819274902344,0.6123946309089661,0.6969818472862244,0.3141539990901947,0.8293662071228027,0.1437651813030243,0.9870534539222716,0.3301526010036468,0.7826277017593384,0.6306987404823303,0.6433483958244324,0.2767966687679291,0.8535493612289429,0.1549757122993469,0.9622125625610352,0.464396595954895,0.7974768877029419,0.5952543616294861,0.7953727841377258,0.4270719885826111,0.8508079648017883,0.0469694510102272,0.9799635410308838,Takeaway
37,0.6544865369796753,0.3229861855506897,-0.1687893867492675,0.9926917552947998,0.6694692969322205,0.3077755272388458,-0.148886039853096,0.9896911382675172,0.6680095791816711,0.3065616488456726,-0.1491283625364303,0.9893335103988647,0.6661091446876526,0.3050478994846344,-0.1493684947490692,0.9915522933006288,0.6672673225402832,0.3068611025810241,-0.2234983891248703,0.9913113117218018,0.6646443605422974,0.3052049577236175,-0.2236247807741165,0.9907485246658324,0.6615530848503113,0.3032800555229187,-0.2238325178623199,0.9932774305343628,0.6312281489372253,0.2945806384086609,-0.0408493243157863,0.9837560653686525,0.6222892999649048,0.2928401529788971,-0.3756342530250549,0.990121364593506,0.6252164840698242,0.3285556733608246,-0.1180894449353218,0.9919251799583436,0.6219358444213867,0.3275741934776306,-0.2151014059782028,0.9958256483078004,0.5167516469955444,0.333055704832077,0.1898507624864578,0.9942413568496704,0.5125651359558105,0.339627206325531,-0.5220491886138916,0.9998244643211364,0.4849758446216583,0.4288374483585357,0.3159081935882568,0.0404285751283168,0.4729112386703491,0.4625283777713775,-0.5145276188850403,0.9594550132751464,0.4980875551700592,0.5166885852813721,0.2867205440998077,0.0608383193612098,0.5022843480110168,0.5657435655593872,-0.3110853433609009,0.8742772340774536,0.5022329688072205,0.5412411689758301,0.3057898283004761,0.0727431401610374,0.5066316723823547,0.5876905918121338,-0.3500533699989319,0.8482009768486023,0.506165623664856,0.5424088835716248,0.2560885846614837,0.0750658586621284,0.5152974724769592,0.5872052311897278,-0.3338740170001983,0.8446975946426392,0.5014842748641968,0.5384685397148132,0.2630802392959595,0.0793717131018638,0.5122522711753845,0.5804791450500488,-0.2985308766365051,0.8068578243255615,0.3086853623390198,0.4929736256599426,0.2161210626363754,0.991749942302704,0.2785512804985046,0.500757098197937,-0.2160205841064453,0.9972074627876282,0.3896517157554626,0.6309584379196167,0.3589209318161011,0.5801627039909363,0.35905921459198,0.66465163230896,-0.0690855458378791,0.9851653575897216,0.3539164364337921,0.7704097032546997,0.5924574136734009,0.6955689787864685,0.3141500055789947,0.829382061958313,0.1269943714141845,0.9870643019676208,0.330090194940567,0.7829429507255554,0.6094354391098022,0.6437607407569885,0.2767169773578644,0.8536604642868042,0.138083666563034,0.9621424078941344,0.4659627676010132,0.7977803945541382,0.573157012462616,0.7947424650192261,0.4270224273204803,0.8509486317634583,0.0287208948284387,0.979971170425415,Takeaway
38,0.6543703675270081,0.3229074776172638,-0.1556285172700882,0.9929676055908204,0.6692055463790894,0.3076998889446258,-0.1351576745510101,0.9900009036064148,0.667784571647644,0.3065109252929687,-0.1353947520256042,0.9896475672721864,0.665912926197052,0.3050197660923004,-0.1356116682291031,0.9918123483657836,0.6667120456695557,0.3066826462745666,-0.2112897038459777,0.9916001558303832,0.6638907790184021,0.304970920085907,-0.2113913595676422,0.9910590052604676,0.6605224013328552,0.3029761910438537,-0.2115925252437591,0.9934971332550048,0.6309224963188171,0.294579416513443,-0.0223204158246517,0.9843040704727172,0.6211605668067932,0.2926278710365295,-0.3626961708068847,0.990379273891449,0.625161349773407,0.3285348415374756,-0.1030768677592277,0.9922472834587096,0.6214867830276489,0.3274647891521454,-0.2021523118019104,0.9959881901741028,0.520225465297699,0.3359836935997009,0.2084228545427322,0.9944587349891664,0.5101410746574402,0.3380493521690368,-0.517541229724884,0.9998270869255066,0.4891473054885864,0.4296151995658874,0.3424608409404754,0.0443221181631088,0.4717550575733185,0.4617927670478821,-0.5110605955123901,0.9605941772460938,0.5020418763160706,0.5161064863204956,0.3129226565361023,0.0662536174058914,0.5022892355918884,0.5658448338508606,-0.3157698512077331,0.8791350722312927,0.5056489109992981,0.540705680847168,0.3303808569908142,0.0779896974563598,0.5063691139221191,0.5883611440658569,-0.3557811379432678,0.8534486889839172,0.5073967576026917,0.5416329503059387,0.2808102369308471,0.0803616270422935,0.5151249766349792,0.5880266427993774,-0.3403332531452179,0.8498281240463257,0.5053237080574036,0.5379453897476196,0.2896135449409485,0.0846830457448959,0.5121945142745972,0.5812526941299438,-0.3033623099327087,0.8121510148048401,0.3119033277034759,0.4944795966148376,0.2182104736566543,0.9918541312217712,0.276570200920105,0.5002741813659668,-0.2180738449096679,0.9971982836723328,0.4009577929973602,0.6317915320396423,0.3383279144763946,0.5795040726661682,0.3592241108417511,0.6642080545425415,-0.1039705947041511,0.9851686358451844,0.3596076667308807,0.7704801559448242,0.5522518754005432,0.6945608854293823,0.3141535818576813,0.8293715715408325,0.0702560767531395,0.9870753884315492,0.3300973176956177,0.7839193344116211,0.5668584704399109,0.6454930901527405,0.2767074406147003,0.8536646962165833,0.0794039517641067,0.962092101573944,0.4725044667720794,0.7990399599075317,0.5269659161567688,0.7942018508911133,0.4270753562450409,0.852819561958313,-0.0317247100174427,0.980009377002716,Takeaway
39,0.6543372869491577,0.3229022920131683,-0.1405629813671112,0.9932003021240234,0.6691514253616333,0.3076814413070678,-0.1200966909527778,0.990242063999176,0.6677417159080505,0.3065005838871002,-0.1203321367502212,0.989888310432434,0.6658777594566345,0.3050147891044616,-0.1205447316169738,0.9920135736465454,0.666577935218811,0.3066096007823944,-0.1967419683933258,0.9918411374092102,0.6637004613876343,0.3048670291900635,-0.1968352198600769,0.9913194179534912,0.6602506041526794,0.3028327822685241,-0.1970384418964386,0.99368155002594,0.6308741569519043,0.2945787310600281,-0.0074220960959792,0.9847235679626464,0.6209351420402527,0.2925082147121429,-0.349399983882904,0.9905852675437928,0.625095784664154,0.3285439610481262,-0.0878362208604812,0.9925179481506348,0.6211983561515808,0.3274461627006531,-0.1876571178436279,0.9961217045783995,0.5206130743026733,0.3368514776229858,0.2204702347517013,0.9946721792221068,0.5087839961051941,0.3376374840736389,-0.5059500932693481,0.9998295307159424,0.491419643163681,0.4297534525394439,0.3574503064155578,0.0486435405910015,0.4710889160633087,0.4614352583885193,-0.5101451277732849,0.9613955616950988,0.5055956244468689,0.5136807560920715,0.3321753442287445,0.0731161385774612,0.5016390085220337,0.5658296942710876,-0.3125486671924591,0.8834713697433472,0.5076782703399658,0.5391935706138611,0.3509584665298462,0.0845806673169136,0.504610002040863,0.588667094707489,-0.3524791598320007,0.8581911325454712,0.5098349452018738,0.5372308492660522,0.3014757335186004,0.0870700702071189,0.5141302943229675,0.5884338021278381,-0.3359322547912597,0.8544670343399048,0.507603645324707,0.5361184477806091,0.3093606829643249,0.0912937000393867,0.5114014744758606,0.5815213918685913,-0.2996551692485809,0.8168714046478271,0.3137989342212677,0.4957618117332458,0.2186033725738525,0.9919348359107972,0.2758394181728363,0.5001971125602722,-0.2184543013572693,0.997192680835724,0.4019307792186737,0.6328257322311401,0.3370085656642914,0.5806930065155029,0.3592640459537506,0.6641746759414673,-0.1051058247685432,0.985188901424408,0.3619298636913299,0.7706454992294312,0.5546479225158691,0.6943186521530151,0.3141505718231201,0.8293702006340027,0.0697813630104065,0.9870938062667848,0.3302861452102661,0.7843430042266846,0.5699117183685303,0.647782027721405,0.276720643043518,0.8536596298217773,0.0792176201939582,0.9620811939239502,0.472865343093872,0.7995928525924683,0.5310488343238831,0.7940666079521179,0.4261760711669922,0.8529788851737976,-0.0315294675529003,0.9800372123718262,Takeaway
